LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,TOTAL_BILL,TOTAL_PAID,PAY_RATIO,AVG_DELAY
400000,Female,Graduate School,Single,36,-1,-1,0,-1,-1,-1,39601,21357,30689,2514,4215,827,21357,10689,2514,4215,827,10827,0,99203,50429,0.508341482,0
20000,Male,University,Married,32,0,0,0,0,0,0,14662,10305,11127,12928,13721,14492,1500,1300,2000,1000,1000,1000,0,77235,7800,0.100990484,0
90000,Female,High School,Single,25,0,0,0,0,2,0,43519,44677,45868,47535,40920,38622,1861,2052,2719,0,1600,890,0,261141,9122,0.034931321,0.333333333
200000,Male,High School,Married,34,0,0,0,0,-1,2,73494,82253,179964,-36,5654,804,10000,100000,0,5690,0,4421,0,342133,120111,0.351065229,0.333333333
70000,Female,Graduate School,Single,27,1,2,2,2,2,2,61401,62712,63586,64440,65761,67128,2900,2500,2500,2500,2600,1000,0,385028,14000,0.036360992,1.833333333
80000,Male,University,Married,49,0,0,0,0,-1,-1,5885,7001,8632,10316,316,2523,2000,2000,2000,316,2523,316,0,34673,9155,0.264038301,0
240000,Male,Graduate School,Single,43,0,0,0,0,0,-2,73462,82677,76248,79684,58231,7100,65361,30646,70204,10000,7100,8318,0,377402,191629,0.507758305,0
200000,Female,Graduate School,Single,28,-1,-1,-1,0,-1,0,339,5322,7756,4792,3107,17423,5322,7756,0,38700,16724,6393,0,38739,74895,1.933323008,0
270000,Female,Graduate School,Single,29,0,0,0,0,0,0,125120,102046,91426,93262,96104,98374,4000,2969,3000,4000,3500,3450,0,606332,20919,0.0345009,0
210000,Female,Graduate School,Married,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
140000,Male,University,Single,24,-1,-1,-1,-1,-1,0,16343,1462,4326,6380,48866,23797,1462,4326,6398,48866,3500,2000,1,101174,66552,0.657797458,0
120000,Male,High School,Married,36,-1,0,0,0,0,0,31218,32319,32687,32972,33559,34604,2000,1600,1200,1500,2000,1500,0,197359,9800,0.049655704,0
130000,Female,Graduate School,Married,36,2,2,2,2,0,0,65767,74474,78652,76790,78400,79996,9813,6000,0,3001,3058,2866,1,454079,24738,0.054479507,1.333333333
70000,Female,High School,Unknown,34,1,2,2,2,2,2,16354,17295,16720,18438,18004,19546,1500,0,2000,0,2000,0,0,106357,5500,0.051712628,1.833333333
80000,Male,University,Single,24,0,0,0,0,0,0,35926,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0,0,116240,17448,0.150103235,0
170000,Male,Graduate School,Married,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
300000,Female,Graduate School,Single,33,-2,-2,-2,-2,-2,-2,920,1592,0,0,0,0,1592,0,0,0,0,0,0,2512,1592,0.633757962,0
380000,Male,Graduate School,Married,37,-1,-1,-1,-1,-1,-1,15019,4162,2107,0,1630,0,4472,2107,0,1630,0,0,0,22918,8209,0.358190069,0
110000,Female,Graduate School,Single,26,0,0,0,0,0,0,58716,50943,46942,47935,49083,49603,2500,2100,2000,2000,2500,2000,0,303222,13100,0.04320267,0
80000,Female,Graduate School,Single,24,0,0,0,-2,-2,-2,30985,44300,0,0,0,0,14300,0,0,0,0,0,0,75285,14300,0.189944876,0
20000,Male,University,Single,30,0,0,0,0,0,-2,28674,15491,16299,16428,0,0,1392,1200,329,0,0,8644,0,76892,11565,0.150405764,0
200000,Male,Graduate School,Single,28,-2,-2,-2,-2,-2,-2,972,-1,-1,299,299,293,0,0,300,300,294,0,0,1861,894,0.480386889,0
360000,Male,High School,Married,62,0,0,0,0,0,2,234825,242378,235716,171573,95455,91687,15000,12000,10000,10000,0,10000,0,1071634,57000,0.053189802,0.333333333
170000,Female,University,Single,50,-1,-1,-1,-1,-1,-1,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,0,19284,9212,0.477701722,0
500000,Female,Graduate School,Married,46,-2,-2,-1,0,0,-1,28412,72222,248807,179086,160121,52190,72234,248902,3582,3202,52190,53710,0,740838,433820,0.585580113,0
50000,Female,University,Single,24,0,0,0,0,0,0,16090,50912,34027,9568,9913,10132,36027,1807,1000,500,400,500,0,130642,40234,0.307971403,0
50000,Male,High School,Married,52,2,2,2,4,3,3,37530,38630,41774,40806,41357,41380,2000,4086,0,1500,1000,1800,0,241477,10386,0.043010307,2.666666667
80000,Female,High School,Married,26,0,0,0,0,0,0,46802,33357,32883,29425,30117,30492,1903,1397,5000,1300,1400,1300,0,203076,12300,0.060568457,0
50000,Male,Graduate School,Single,31,0,0,0,0,0,0,50758,49517,49528,44768,40295,33088,2501,2005,1312,1614,1706,0,0,267954,9138,0.034102868,0
30000,Female,University,Single,23,0,0,0,0,0,0,28420,27929,28920,27997,28378,29321,1482,1703,1001,1500,1845,1001,1,170965,8532,0.049904951,0
30000,Male,University,Married,41,0,0,0,0,0,0,5413,13938,8448,8620,8000,0,9200,1000,172,160,0,0,0,44419,10532,0.237105743,0
20000,Male,High School,Single,23,1,2,0,0,0,3,14034,13524,14983,16197,18932,18271,0,2000,1780,3000,0,0,1,95941,6780,0.070668432,1
500000,Male,Graduate School,Single,29,0,0,0,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0,2185374,198306,0.090742363,0
170000,Female,High School,Married,42,-1,-1,-1,-1,-1,-1,552,552,552,552,552,0,552,552,552,552,0,33290,0,2760,35498,12.8615942,0
20000,Female,Graduate School,Single,23,1,-1,0,0,-1,-1,0,342,1342,1372,2037,1068,342,1000,30,2037,1218,462,0,6161,5089,0.826002272,0.166666667
90000,Male,High School,Single,50,0,0,0,0,0,0,76495,71616,60177,54440,45788,41874,3243,2390,1840,1690,1954,1497,0,350390,12614,0.035999886,0
230000,Male,Graduate School,Married,35,-1,-1,-2,-2,-2,-2,3454,0,0,0,0,0,0,0,0,0,0,0,1,3454,0,0,0
210000,Female,University,Single,35,0,0,0,0,0,0,209802,208421,190737,142271,137171,130687,8800,8023,4809,5001,5000,5000,0,1019089,36633,0.035946811,0
20000,Male,University,Single,23,0,0,0,0,0,0,17728,18835,38099,18471,16408,17135,1700,1262,1244,595,1000,1000,0,126676,6801,0.053688149,0
60000,Female,University,Married,48,-1,-1,-1,-1,-1,-1,9015,14700,438,2575,0,4532,14700,438,2575,0,4532,3566,0,31260,25811,0.82568778,0
300000,Female,University,Married,29,-1,-1,-1,-1,0,-1,1825,2017,2476,5797,1542,1256,2017,2476,5797,0,1256,23265,0,14913,34811,2.334272112,0
50000,Male,Graduate School,Single,30,0,0,2,2,2,2,44572,48361,47192,50588,40009,43685,4500,0,4000,0,5000,0,0,274407,13500,0.049196996,1.333333333
50000,Male,University,Single,35,0,0,0,0,0,0,50000,37891,8434,8604,8865,9058,1150,1200,310,400,340,301,1,122852,3701,0.03012568,0
500000,Male,Graduate School,Married,61,-1,-1,-1,0,0,0,11430,29015,25364,19550,21096,23491,29205,25428,9575,11116,15063,217,0,129946,90604,0.69724347,0
490000,Male,Graduate School,Single,30,0,0,0,0,0,0,250637,254499,254762,253583,232878,236555,11032,10000,10000,9012,10000,10000,0,1482914,60044,0.040490548,0
110000,Female,High School,Married,29,1,2,0,0,0,2,109636,96380,56414,56677,109583,107981,0,3000,2000,53700,0,3000,0,536671,61700,0.114968016,0.833333333
360000,Female,University,Married,27,0,0,0,-1,-1,-1,6449,3885,3113,1347,2179,5575,1108,1024,1353,2188,5602,776,1,22548,12051,0.534459819,0
80000,Female,University,Married,42,0,0,-1,-1,0,0,43024,9821,600,53900,55000,65000,5098,600,53900,1100,10000,0,0,227345,70698,0.310972311,0
180000,Female,Graduate School,Single,27,2,2,0,0,2,2,153198,151128,152785,168657,165872,173667,1813,5667,18483,0,11000,1842,1,965307,38805,0.040199646,1.333333333
180000,Female,Graduate School,Single,27,-1,-1,-1,-1,-1,-1,581,5394,1485,4778,23350,583,5396,1485,4778,23350,583,5883,0,36171,41475,1.146636808,0
70000,Female,University,Single,22,0,-1,0,0,0,0,9232,68209,66087,50716,48862,49850,68209,2081,2000,2000,1828,1518,0,292956,77636,0.26500908,0
140000,Male,University,Single,26,0,0,0,0,0,0,105930,59125,54636,51407,12016,60890,3029,2000,2059,1019,55317,2015,0,344004,65439,0.190227439,0
340000,Female,Graduate School,Single,30,-2,-2,-2,-2,-2,-2,24400,27791,6097,2272,4336,2581,27800,6097,2272,4336,2581,1865,0,67477,44951,0.666167731,0
70000,Female,University,Single,36,-1,2,2,2,2,2,1156,2254,2044,4152,3023,4014,2044,0,4000,0,2000,0,1,16643,8044,0.483326323,1.666666667
300000,Male,Graduate School,Single,34,0,0,0,0,0,0,271928,274915,279570,241030,228125,215438,10230,9483,8172,8081,7707,7981,1,1511006,51654,0.034185172,0
20000,Female,University,Single,23,2,2,2,2,4,3,18495,20194,18880,22215,20638,19342,3000,0,4613,0,0,0,1,119764,7613,0.063566681,2.5
170000,Female,University,Married,42,-1,-1,-1,-1,-1,-1,415,415,415,415,1215,1390,415,415,415,1215,1390,1215,0,4265,5065,1.187573271,0
280000,Female,Graduate School,Married,44,0,0,0,0,0,0,146390,148737,151000,152538,154291,155955,5111,5100,4300,4500,4500,4500,0,908911,28011,0.030818199,0
90000,Female,High School,Single,50,0,0,0,0,0,0,83939,86583,87014,46293,47576,46663,4000,2500,2000,2000,2000,2000,0,398068,14500,0.036425937,0
160000,Female,University,Single,27,1,-1,-1,-2,-2,-2,0,418,0,0,0,0,418,0,0,0,0,0,1,418,418,1,0.166666667
300000,Female,Graduate School,Single,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
60000,Male,Graduate School,Married,38,1,2,0,0,2,2,49808,48736,49525,57564,56517,81397,0,1900,8900,0,26000,2100,1,343547,38900,0.113230504,1.166666667
210000,Male,Graduate School,Married,46,-1,-1,-1,-1,-1,-1,3035,5764,46884,80514,391,1487,5790,46915,80871,391,1497,10194,0,138075,145658,1.054919428,0
130000,Female,University,Married,29,0,0,0,0,0,0,132214,132361,128904,101785,101849,99296,5500,5904,4785,3849,4296,3139,0,696409,27473,0.039449519,0
160000,Female,Graduate School,Single,35,0,0,-2,-2,-2,-2,11988,-890,-890,-890,-890,-890,0,0,0,0,0,0,0,7538,0,0,0
20000,Female,Graduate School,Single,37,0,0,0,-1,-1,-2,8400,2000,0,2000,0,0,1000,0,2000,0,0,0,1,12400,3000,0.241935484,0
240000,Female,University,Married,40,-1,-1,-1,-1,-1,-1,4480,1725,10062,8662,4566,3915,1735,10096,8675,4566,3927,2529,0,33410,31528,0.94366956,0
340000,Female,Graduate School,Married,38,-1,-1,0,0,0,-1,15065,41951,86114,82049,57667,80767,41951,50000,30000,5000,80767,10000,0,363613,217718,0.598762971,0
150000,Male,Graduate School,Married,42,0,0,0,0,0,2,136518,146249,147624,138636,146609,149438,13571,7500,10600,11200,5400,0,0,865074,48271,0.055799851,0.333333333
180000,Male,Graduate School,Married,46,0,0,0,-2,-2,-2,142826,61650,0,0,0,0,3000,0,0,0,0,0,0,204476,3000,0.014671649,0
300000,Female,Graduate School,Single,26,-1,0,0,0,0,0,48729,47798,57390,36766,38586,84950,7500,18340,1000,3000,57543,64629,0,314219,152012,0.483777238,0
180000,Male,University,Married,44,-1,-1,-1,-1,-1,-1,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0,6660,6660,1,0
50000,Female,University,Single,22,0,0,0,0,0,0,44320,45884,47104,48205,17555,7809,2280,2500,1401,0,3000,2110,0,210877,11291,0.053543061,0
50000,Female,High School,Married,55,0,0,0,0,0,2,46731,47439,41493,19129,20561,20083,1810,1614,700,1745,0,1000,0,195436,6869,0.035147056,0.333333333
340000,Male,Graduate School,Married,37,-1,-1,-1,-1,-1,-1,8480,21524,12247,651,12105,7661,21631,12308,654,12164,7699,13379,0,62668,67835,1.082450373,0
190000,Male,Graduate School,Single,31,-2,-2,-1,-1,0,0,-579,0,400,579,579,-421,579,400,579,0,421,0,1,558,1979,3.546594982,0
180000,Female,Graduate School,Married,43,-1,-1,-1,-1,-1,-1,4824,1001,13413,8577,8596,24297,1001,13413,8577,8596,24297,26134,0,60708,82018,1.351024577,0
20000,Male,High School,Single,28,1,2,0,0,0,0,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,1,38279,2850,0.074453356,0.5
450000,Male,University,Single,29,0,0,0,0,0,0,51686,54224,49606,43803,62914,81529,10068,10075,10000,20000,20000,5200,0,343762,75343,0.219171985,0
100000,Female,Graduate School,Single,30,1,2,0,0,0,0,105033,102513,100693,71253,70206,71060,0,3509,3047,3500,3000,2500,0,520758,15556,0.029871841,0.5
80000,Male,University,Single,26,0,0,0,0,-1,-1,68194,24956,22145,33675,3047,77511,2000,3000,18000,3047,77511,4000,0,229528,107558,0.468605137,0
10000,Male,High School,Single,36,0,0,0,0,2,0,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900,1,49108,4660,0.094892889,0.333333333
20000,Female,University,Single,22,0,0,0,0,0,0,5099,5835,6763,7283,7370,7371,1200,1257,1000,420,502,500,0,39721,4879,0.122831751,0
260000,Female,University,Married,53,1,2,2,2,2,2,118107,121763,133107,133107,148107,148107,3656,15000,0,15000,0,15000,1,802298,48656,0.060645795,1.833333333
150000,Male,High School,Married,52,0,0,0,0,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,1,563834,17200,0.030505432,0
500000,Female,Graduate School,Single,34,-2,-2,-2,-2,-2,-2,19656,65732,14611,23169,6738,0,65732,14643,23169,6738,2159,0,0,129906,112441,0.865556633,0
110000,Female,Graduate School,Married,46,-1,-1,-1,-1,-1,-1,734,9455,1277,2170,16070,1760,9483,1338,2176,16070,1760,927,0,31466,31754,1.009152736,0
160000,Male,University,Married,32,0,0,0,0,0,0,93174,95274,97291,98768,101016,103176,4500,4500,4000,4000,4000,4000,0,588699,25000,0.042466524,0
200000,Female,University,Single,36,0,0,0,0,0,0,131694,122349,112715,102542,92335,81667,4269,3891,3488,3250,2755,2530,0,643302,20183,0.031374067,0
190000,Female,Graduate School,Married,45,1,2,0,0,0,0,75758,73989,75760,76899,78761,80883,0,3600,3000,3100,3600,3500,0,462050,16800,0.036359701,0.5
180000,Female,Graduate School,Single,28,-1,-1,-1,-1,-1,-2,8366,16912,9199,4745,0,0,16912,9211,4758,0,0,2771,1,39222,33652,0.857987864,0
50000,Female,Graduate School,Single,25,1,3,2,2,2,2,27796,27069,27324,29561,28952,31307,0,1000,3000,0,3000,0,1,172009,7000,0.040695545,2
100000,Male,High School,Married,54,0,0,0,5,4,3,46041,59526,72823,71105,69424,68006,15000,15000,0,0,0,2700,0,386925,32700,0.084512502,2
130000,Female,University,Single,29,1,3,2,2,2,2,129094,125616,126531,127571,121365,125368,0,4500,4500,900,7200,4980,1,755545,22080,0.029223938,2
120000,Male,University,Married,58,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,0,2376,2376,1,0
340000,Female,High School,Single,37,0,0,0,0,0,0,289995,269901,267494,265058,263658,256621,10015,10019,10025,10052,10011,9014,0,1612727,59136,0.036668326,0
20000,Male,University,Single,22,0,0,0,0,0,0,19844,19929,18775,13854,10718,0,1369,1162,524,606,0,0,0,83120,3661,0.044044755,0
30000,Male,University,Married,34,0,0,0,0,0,0,28893,26807,27942,27179,27385,28943,2000,2000,940,1000,2000,2000,1,167149,9940,0.0594679,0
250000,Male,University,Married,44,-1,0,-1,0,0,-2,4602,18382,15450,1867,-1,-1,5000,16000,0,1,0,0,0,40299,21001,0.521129557,0
70000,Female,University,Single,25,0,0,0,2,2,0,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,0,242055,10085,0.041664085,0.666666667
50000,Female,University,Others,47,2,2,2,2,2,0,37277,38383,38954,39618,38852,39553,2000,1500,1600,0,1500,3000,0,232637,9600,0.041266007,1.666666667
280000,Male,Graduate School,Married,60,-2,-2,-2,-2,-2,-2,792,0,192,396,0,396,0,192,996,0,396,396,0,1776,1980,1.114864865,0
500000,Female,University,Married,46,-1,-1,-1,0,0,0,886,21803,90182,79310,68380,58772,21831,90182,2500,2380,2772,3000,0,319333,122665,0.384128793,0
140000,Female,University,Married,50,1,2,2,2,2,2,136183,139121,140047,141215,142019,137251,6901,4800,5006,5507,5,5308,0,835836,27527,0.032933494,1.833333333
200000,Female,University,Single,31,0,0,0,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,0,861512,30347,0.035225278,0
50000,Male,University,Married,36,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,14400,0,0,5.333333333
320000,Male,Graduate School,Married,58,-1,2,-1,0,0,-1,380,64,948,632,316,316,0,1200,0,0,316,316,0,2656,1832,0.689759036,0.333333333
50000,Female,High School,Married,59,1,2,0,0,0,0,44977,43981,44996,45736,46748,47816,0,2045,1785,1900,2000,2210,0,274254,9940,0.036243774,0.5
30000,Male,University,Others,49,0,0,0,0,0,0,12939,14128,15354,5023,5275,54,1405,1631,300,375,54,1000,0,52773,4765,0.090292384,0
100000,Female,Graduate School,Single,25,2,2,-2,-2,-2,-2,100000,0,0,0,0,-150953,0,0,0,0,0,150400,0,-50953,150400,-2.951739839,0.666666667
340000,Male,University,Single,44,0,0,0,0,0,0,327058,335584,330510,272220,269629,266723,16004,312723,9748,9800,9569,12500,1,1801724,370344,0.205549796,0
350000,Female,University,Married,38,-1,-1,-1,-1,-1,-1,7633,7600,21405,6390,6076,9610,7638,21511,6421,6106,9657,5731,0,58714,57064,0.971897673,0
20000,Male,University,Single,24,2,0,0,2,2,2,4127,5557,7458,7192,7923,7647,1500,2000,0,1000,0,1000,1,39904,5500,0.137830794,1.333333333
110000,Male,Graduate School,Single,26,0,0,0,0,0,0,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,0,640202,25156,0.039293848,0
290000,Female,University,Single,29,0,0,0,0,0,0,264929,261675,263204,263612,259786,208000,12324,10508,8530,8777,7421,8002,0,1521206,55562,0.036524968,0
40000,Male,University,Single,26,1,2,2,2,2,2,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,1,88282,12850,0.145556286,1.833333333
120000,Male,Others,Married,39,2,0,0,0,0,-1,114647,114645,72188,42840,19860,390,5000,10000,4000,5000,390,780,1,364570,25170,0.069040239,0.333333333
190000,Male,Graduate School,Married,55,-1,-1,-1,-1,-1,-1,5928,9770,8032,30,240,540,9770,8034,0,600,690,742,0,24540,19836,0.808312958,0
150000,Female,University,Single,23,0,0,0,0,0,0,115206,111447,103317,96140,87455,87601,6000,3306,3412,3500,3500,3300,0,601166,23018,0.038288925,0
300000,Female,Graduate School,Single,42,-1,-1,-1,0,0,-2,6349,668,9737,367,-23,-413,668,9800,0,0,0,0,0,16685,10468,0.627389871,0
240000,Female,University,Married,32,0,0,0,0,0,0,53286,16920,12869,14497,12262,8331,8000,1500,5000,1000,3000,2666,0,118165,21166,0.179122414,0
60000,Female,University,Married,33,2,0,0,0,0,0,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,1,309339,13506,0.043660838,0.333333333
150000,Male,University,Single,29,-1,-1,-1,0,0,0,51620,9070,117140,89524,36772,16157,9070,117146,1793,959,343,28763,0,320283,158074,0.493544771,0
80000,Female,High School,Single,47,-2,-2,-2,-2,-2,-1,194843,197581,202150,0,0,48855,5501,6150,0,0,48855,1832,0,643429,62338,0.096884038,0
160000,Female,University,Married,43,-1,-1,-1,-1,-1,-1,5617,267,509,15695,515,515,267,509,15695,515,515,515,0,23118,18016,0.779306168,0
200000,Male,Graduate School,Married,30,0,0,0,0,0,0,182338,123079,124075,99440,104685,54038,4653,5000,5000,6000,5000,10000,0,687655,35653,0.05184722,0
90000,Male,University,Married,42,2,2,2,2,2,0,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,0,560982,18700,0.033334403,1.666666667
360000,Male,University,Married,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
350000,Female,University,Married,38,-1,-1,-1,-1,-1,-1,4482,4985,4322,4992,4295,5952,4998,4333,5005,4305,5963,6015,0,29028,30619,1.05480915,0
30000,Female,High School,Married,51,0,0,0,0,0,0,17454,18964,20442,21592,23079,24529,1800,1800,1801,2001,2000,2001,0,126060,11403,0.090456925,0
40000,Male,High School,Single,23,0,0,0,0,0,-2,15045,15899,16700,17500,0,0,1400,1200,1000,0,0,0,0,65144,3600,0.055262188,0
160000,Male,University,Single,24,-1,0,0,-1,0,0,4449,5316,5711,6003,3527,127,1283,3008,6023,71,0,0,0,25133,10385,0.413201767,0
200000,Male,University,Single,40,0,0,0,0,0,2,16816,17852,18562,18965,24424,23883,1610,1310,713,5800,0,3000,0,120502,12433,0.103176711,0.333333333
330000,Male,Graduate School,Single,33,0,0,0,0,0,0,223445,122096,125969,127044,127027,129945,5005,6000,3614,4000,4000,4000,0,855526,26619,0.031114192,0
500000,Male,Graduate School,Married,47,-1,2,-1,0,0,-1,7233,2321,18261,16456,11225,36770,0,18261,0,0,40270,0,0,92266,58531,0.634372358,0.333333333
500000,Female,University,Married,28,-2,-2,-2,-1,0,0,67763,47746,28148,24377,15421,11239,2244,4625,24448,2028,2009,1710,0,194694,37064,0.19037053,0
460000,Female,Graduate School,Married,54,-1,-1,-1,-1,-1,-1,7623,9483,18511,80877,45369,56789,9495,18513,80877,45369,56789,17540,0,218652,228583,1.045419205,0
120000,Female,Graduate School,Single,27,-1,2,-1,0,-1,-1,6553,2752,10834,2016,3589,1569,0,10834,280,3589,1569,2527,0,27313,18799,0.688280306,0.333333333
130000,Female,University,Married,45,2,-1,-1,-1,-1,-1,990,990,990,990,1130,990,990,990,990,1130,1000,9880,0,6080,14980,2.463815789,0.333333333
20000,Male,Graduate School,Single,22,-1,0,0,0,0,0,7268,12946,8811,9638,11740,11047,11500,6074,9000,5000,6047,1000,0,61450,38621,0.628494711,0
170000,Male,Graduate School,Married,41,0,0,0,0,0,0,149941,68912,72741,76149,84474,92400,3200,6000,5000,10000,10000,780,0,544617,34980,0.064228623,0
50000,Female,Graduate School,Married,29,0,0,0,0,0,0,48305,49726,50389,30410,30364,30063,2500,2109,1100,1100,1100,1100,0,239257,9009,0.037654071,0
50000,Male,University,Married,36,-1,0,0,0,0,0,3580,4597,5757,5869,5838,5971,1084,1244,356,212,230,205,1,31612,3331,0.105371378,0
50000,Male,High School,Married,43,0,0,0,0,0,0,17113,17751,18332,18301,18639,18516,1303,1274,633,1000,724,1000,0,108652,5934,0.054614733,0
220000,Female,Graduate School,Single,36,0,0,2,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,0,27810,13953,0.501725998,0.333333333
260000,Female,High School,Single,38,0,0,0,0,0,0,30845,20395,17902,18258,18640,18956,1275,1279,635,657,669,668,0,124996,5183,0.041465327,0
500000,Female,Graduate School,Married,54,0,0,0,0,0,0,428841,432871,436858,432945,338417,318436,15703,12000,15236,98363,11000,9000,0,2388368,161302,0.067536494,0
